[2025-02-14 13:05:48,729] [DXL_Communication] [WARNING]: updateMotorData : Failed: [TxRxResult] Incorrect status packet!
[2025-02-14 15:34:44,338] [DXL_Communication .DXL_motor_14] [INFO]: disableMotor : Motor14 disarmed UNSUCCESSFULLY
[2025-02-14 15:34:44,443] [DXL_Communication .DXL_motor_1] [DEBUG]: closeLog : Remove handler from DXL_Motor 1
[2025-02-14 15:34:44,444] [DXL_Communication .DXL_motor_2] [DEBUG]: closeLog : Remove handler from DXL_Motor 2
[2025-02-14 15:34:44,445] [DXL_Communication .DXL_motor_3] [DEBUG]: closeLog : Remove handler from DXL_Motor 3
[2025-02-14 15:34:44,445] [DXL_Communication .DXL_motor_4] [DEBUG]: closeLog : Remove handler from DXL_Motor 4
[2025-02-14 15:34:44,446] [DXL_Communication .DXL_motor_5] [DEBUG]: closeLog : Remove handler from DXL_Motor 5
[2025-02-14 15:34:44,446] [DXL_Communication .DXL_motor_6] [DEBUG]: closeLog : Remove handler from DXL_Motor 6
[2025-02-14 15:34:44,447] [DXL_Communication .DXL_motor_7] [DEBUG]: closeLog : Remove handler from DXL_Motor 7
[2025-02-14 15:34:44,447] [DXL_Communication .DXL_motor_8] [DEBUG]: closeLog : Remove handler from DXL_Motor 8
[2025-02-14 15:34:44,447] [DXL_Communication .DXL_motor_9] [DEBUG]: closeLog : Remove handler from DXL_Motor 9
[2025-02-14 15:34:44,448] [DXL_Communication .DXL_motor_10] [DEBUG]: closeLog : Remove handler from DXL_Motor 10
[2025-02-14 15:34:44,448] [DXL_Communication .DXL_motor_11] [DEBUG]: closeLog : Remove handler from DXL_Motor 11
[2025-02-14 15:34:44,449] [DXL_Communication .DXL_motor_12] [DEBUG]: closeLog : Remove handler from DXL_Motor 12
[2025-02-14 15:34:44,449] [DXL_Communication .DXL_motor_13] [DEBUG]: closeLog : Remove handler from DXL_Motor 13
[2025-02-14 15:34:44,450] [DXL_Communication .DXL_motor_14] [DEBUG]: closeLog : Remove handler from DXL_Motor 14
[2025-02-14 15:34:44,452] [DXL_Communication] [INFO]: closeHandler : Close port
[2025-02-14 15:34:59,766] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to open the port
[2025-02-14 15:34:59,774] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to change the baudrate
[2025-02-14 15:34:59,810] [DXL_Communication .DXL_motor_1] [INFO]: pingMotor : [ID:001] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:34:59,842] [DXL_Communication .DXL_motor_2] [INFO]: pingMotor : [ID:002] ping Succeeded. Dynamixel model number : 1060
[2025-02-14 15:34:59,874] [DXL_Communication .DXL_motor_3] [INFO]: pingMotor : [ID:003] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:34:59,906] [DXL_Communication .DXL_motor_4] [INFO]: pingMotor : [ID:004] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:34:59,938] [DXL_Communication .DXL_motor_5] [INFO]: pingMotor : [ID:005] ping Succeeded. Dynamixel model number : 1060
[2025-02-14 15:34:59,970] [DXL_Communication .DXL_motor_6] [INFO]: pingMotor : [ID:006] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:35:00,002] [DXL_Communication .DXL_motor_7] [INFO]: pingMotor : [ID:007] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:35:00,034] [DXL_Communication .DXL_motor_8] [INFO]: pingMotor : [ID:008] ping Succeeded. Dynamixel model number : 1060
[2025-02-14 15:35:00,066] [DXL_Communication .DXL_motor_9] [INFO]: pingMotor : [ID:009] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:35:00,098] [DXL_Communication .DXL_motor_10] [INFO]: pingMotor : [ID:010] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:35:00,130] [DXL_Communication .DXL_motor_11] [INFO]: pingMotor : [ID:011] ping Succeeded. Dynamixel model number : 1060
[2025-02-14 15:35:00,162] [DXL_Communication .DXL_motor_12] [INFO]: pingMotor : [ID:012] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:35:00,194] [DXL_Communication .DXL_motor_13] [INFO]: pingMotor : [ID:013] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:35:00,226] [DXL_Communication .DXL_motor_14] [INFO]: pingMotor : [ID:014] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:35:00,242] [DXL_Communication .DXL_motor_1] [INFO]: rebootMotor : [ID:1] reboot Succeeded
[2025-02-14 15:35:00,258] [DXL_Communication .DXL_motor_2] [INFO]: rebootMotor : [ID:2] reboot Succeeded
[2025-02-14 15:35:00,295] [DXL_Communication .DXL_motor_3] [ERROR]: rebootMotor : ID:3 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 15:35:00,296] [DXL_Communication .DXL_motor_3] [INFO]: rebootMotor : [ID:3] reboot Succeeded
[2025-02-14 15:35:00,306] [DXL_Communication .DXL_motor_4] [INFO]: rebootMotor : [ID:4] reboot Succeeded
[2025-02-14 15:35:00,322] [DXL_Communication .DXL_motor_5] [INFO]: rebootMotor : [ID:5] reboot Succeeded
[2025-02-14 15:35:00,359] [DXL_Communication .DXL_motor_6] [ERROR]: rebootMotor : ID:6 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 15:35:00,359] [DXL_Communication .DXL_motor_6] [INFO]: rebootMotor : [ID:6] reboot Succeeded
[2025-02-14 15:35:00,370] [DXL_Communication .DXL_motor_7] [INFO]: rebootMotor : [ID:7] reboot Succeeded
[2025-02-14 15:35:00,386] [DXL_Communication .DXL_motor_8] [INFO]: rebootMotor : [ID:8] reboot Succeeded
[2025-02-14 15:35:00,423] [DXL_Communication .DXL_motor_9] [ERROR]: rebootMotor : ID:9 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 15:35:00,423] [DXL_Communication .DXL_motor_9] [INFO]: rebootMotor : [ID:9] reboot Succeeded
[2025-02-14 15:35:00,434] [DXL_Communication .DXL_motor_10] [INFO]: rebootMotor : [ID:10] reboot Succeeded
[2025-02-14 15:35:00,450] [DXL_Communication .DXL_motor_11] [INFO]: rebootMotor : [ID:11] reboot Succeeded
[2025-02-14 15:35:00,487] [DXL_Communication .DXL_motor_12] [ERROR]: rebootMotor : ID:12 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 15:35:00,487] [DXL_Communication .DXL_motor_12] [INFO]: rebootMotor : [ID:12] reboot Succeeded
[2025-02-14 15:35:00,498] [DXL_Communication .DXL_motor_13] [INFO]: rebootMotor : [ID:13] reboot Succeeded
[2025-02-14 15:35:00,535] [DXL_Communication .DXL_motor_14] [ERROR]: rebootMotor : ID:14 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 15:35:00,535] [DXL_Communication .DXL_motor_14] [INFO]: rebootMotor : [ID:14] reboot Succeeded
[2025-02-14 15:35:01,800] [DXL_Communication] [WARNING]: updateMotorData : Failed: [TxRxResult] Incorrect status packet!
[2025-02-14 15:35:01,810] [DXL_Communication .DXL_motor_1] [INFO]: enableMotor : Motor1 is successfully armed
[2025-02-14 15:35:01,826] [DXL_Communication .DXL_motor_2] [INFO]: enableMotor : Motor2 is successfully armed
[2025-02-14 15:35:01,842] [DXL_Communication .DXL_motor_3] [INFO]: enableMotor : Motor3 is successfully armed
[2025-02-14 15:35:01,858] [DXL_Communication .DXL_motor_4] [INFO]: enableMotor : Motor4 is successfully armed
[2025-02-14 15:35:01,874] [DXL_Communication .DXL_motor_5] [INFO]: enableMotor : Motor5 is successfully armed
[2025-02-14 15:35:01,890] [DXL_Communication .DXL_motor_6] [INFO]: enableMotor : Motor6 is successfully armed
[2025-02-14 15:35:01,906] [DXL_Communication .DXL_motor_7] [INFO]: enableMotor : Motor7 is successfully armed
[2025-02-14 15:35:01,922] [DXL_Communication .DXL_motor_8] [INFO]: enableMotor : Motor8 is successfully armed
[2025-02-14 15:35:01,938] [DXL_Communication .DXL_motor_9] [INFO]: enableMotor : Motor9 is successfully armed
[2025-02-14 15:35:01,954] [DXL_Communication .DXL_motor_10] [INFO]: enableMotor : Motor10 is successfully armed
[2025-02-14 15:35:01,970] [DXL_Communication .DXL_motor_11] [INFO]: enableMotor : Motor11 is successfully armed
[2025-02-14 15:35:01,986] [DXL_Communication .DXL_motor_12] [INFO]: enableMotor : Motor12 is successfully armed
[2025-02-14 15:35:02,002] [DXL_Communication .DXL_motor_13] [INFO]: enableMotor : Motor13 is successfully armed
[2025-02-14 15:35:02,018] [DXL_Communication .DXL_motor_14] [INFO]: enableMotor : Motor14 is successfully armed
[2025-02-14 15:35:30,945] [DXL_Communication .DXL_motor_1] [INFO]: disableMotor : Motor1 disarmed SUCCESSFULLY
[2025-02-14 15:35:30,960] [DXL_Communication .DXL_motor_2] [INFO]: disableMotor : Motor2 disarmed SUCCESSFULLY
[2025-02-14 15:35:30,976] [DXL_Communication .DXL_motor_3] [INFO]: disableMotor : Motor3 disarmed SUCCESSFULLY
[2025-02-14 15:35:30,992] [DXL_Communication .DXL_motor_4] [INFO]: disableMotor : Motor4 disarmed SUCCESSFULLY
[2025-02-14 15:35:31,008] [DXL_Communication .DXL_motor_5] [INFO]: disableMotor : Motor5 disarmed SUCCESSFULLY
[2025-02-14 15:35:31,024] [DXL_Communication .DXL_motor_6] [INFO]: disableMotor : Motor6 disarmed SUCCESSFULLY
[2025-02-14 15:35:31,040] [DXL_Communication .DXL_motor_7] [INFO]: disableMotor : Motor7 disarmed SUCCESSFULLY
[2025-02-14 15:35:31,056] [DXL_Communication .DXL_motor_8] [INFO]: disableMotor : Motor8 disarmed SUCCESSFULLY
[2025-02-14 15:35:31,072] [DXL_Communication .DXL_motor_9] [INFO]: disableMotor : Motor9 disarmed SUCCESSFULLY
[2025-02-14 15:35:31,088] [DXL_Communication .DXL_motor_10] [INFO]: disableMotor : Motor10 disarmed SUCCESSFULLY
[2025-02-14 15:35:31,104] [DXL_Communication .DXL_motor_11] [INFO]: disableMotor : Motor11 disarmed SUCCESSFULLY
[2025-02-14 15:35:31,120] [DXL_Communication .DXL_motor_12] [INFO]: disableMotor : Motor12 disarmed SUCCESSFULLY
[2025-02-14 15:35:31,136] [DXL_Communication .DXL_motor_13] [INFO]: disableMotor : Motor13 disarmed SUCCESSFULLY
[2025-02-14 15:35:31,152] [DXL_Communication .DXL_motor_14] [INFO]: disableMotor : Motor14 disarmed SUCCESSFULLY
[2025-02-14 15:35:31,255] [DXL_Communication .DXL_motor_1] [DEBUG]: closeLog : Remove handler from DXL_Motor 1
[2025-02-14 15:35:31,256] [DXL_Communication .DXL_motor_2] [DEBUG]: closeLog : Remove handler from DXL_Motor 2
[2025-02-14 15:35:31,257] [DXL_Communication .DXL_motor_3] [DEBUG]: closeLog : Remove handler from DXL_Motor 3
[2025-02-14 15:35:31,257] [DXL_Communication .DXL_motor_4] [DEBUG]: closeLog : Remove handler from DXL_Motor 4
[2025-02-14 15:35:31,258] [DXL_Communication .DXL_motor_5] [DEBUG]: closeLog : Remove handler from DXL_Motor 5
[2025-02-14 15:35:31,258] [DXL_Communication .DXL_motor_6] [DEBUG]: closeLog : Remove handler from DXL_Motor 6
[2025-02-14 15:35:31,259] [DXL_Communication .DXL_motor_7] [DEBUG]: closeLog : Remove handler from DXL_Motor 7
[2025-02-14 15:35:31,259] [DXL_Communication .DXL_motor_8] [DEBUG]: closeLog : Remove handler from DXL_Motor 8
[2025-02-14 15:35:31,260] [DXL_Communication .DXL_motor_9] [DEBUG]: closeLog : Remove handler from DXL_Motor 9
[2025-02-14 15:35:31,260] [DXL_Communication .DXL_motor_10] [DEBUG]: closeLog : Remove handler from DXL_Motor 10
[2025-02-14 15:35:31,261] [DXL_Communication .DXL_motor_11] [DEBUG]: closeLog : Remove handler from DXL_Motor 11
[2025-02-14 15:35:31,261] [DXL_Communication .DXL_motor_12] [DEBUG]: closeLog : Remove handler from DXL_Motor 12
[2025-02-14 15:35:31,262] [DXL_Communication .DXL_motor_13] [DEBUG]: closeLog : Remove handler from DXL_Motor 13
[2025-02-14 15:35:31,262] [DXL_Communication .DXL_motor_14] [DEBUG]: closeLog : Remove handler from DXL_Motor 14
[2025-02-14 15:35:31,264] [DXL_Communication] [INFO]: closeHandler : Close port
[2025-02-14 15:36:26,623] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to open the port
[2025-02-14 15:36:26,630] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to change the baudrate
[2025-02-14 15:36:26,666] [DXL_Communication .DXL_motor_1] [INFO]: pingMotor : [ID:001] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:36:26,698] [DXL_Communication .DXL_motor_2] [INFO]: pingMotor : [ID:002] ping Succeeded. Dynamixel model number : 1060
[2025-02-14 15:36:26,730] [DXL_Communication .DXL_motor_3] [INFO]: pingMotor : [ID:003] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:36:26,762] [DXL_Communication .DXL_motor_4] [INFO]: pingMotor : [ID:004] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:36:26,794] [DXL_Communication .DXL_motor_5] [INFO]: pingMotor : [ID:005] ping Succeeded. Dynamixel model number : 1060
[2025-02-14 15:36:26,826] [DXL_Communication .DXL_motor_6] [INFO]: pingMotor : [ID:006] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:36:26,858] [DXL_Communication .DXL_motor_7] [INFO]: pingMotor : [ID:007] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:36:26,890] [DXL_Communication .DXL_motor_8] [INFO]: pingMotor : [ID:008] ping Succeeded. Dynamixel model number : 1060
[2025-02-14 15:36:26,922] [DXL_Communication .DXL_motor_9] [INFO]: pingMotor : [ID:009] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:36:26,954] [DXL_Communication .DXL_motor_10] [INFO]: pingMotor : [ID:010] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:36:26,986] [DXL_Communication .DXL_motor_11] [INFO]: pingMotor : [ID:011] ping Succeeded. Dynamixel model number : 1060
[2025-02-14 15:36:27,018] [DXL_Communication .DXL_motor_12] [INFO]: pingMotor : [ID:012] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:36:27,050] [DXL_Communication .DXL_motor_13] [INFO]: pingMotor : [ID:013] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:36:27,082] [DXL_Communication .DXL_motor_14] [INFO]: pingMotor : [ID:014] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:36:27,098] [DXL_Communication .DXL_motor_1] [INFO]: rebootMotor : [ID:1] reboot Succeeded
[2025-02-14 15:36:27,114] [DXL_Communication .DXL_motor_2] [INFO]: rebootMotor : [ID:2] reboot Succeeded
[2025-02-14 15:36:27,151] [DXL_Communication .DXL_motor_3] [ERROR]: rebootMotor : ID:3 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 15:36:27,151] [DXL_Communication .DXL_motor_3] [INFO]: rebootMotor : [ID:3] reboot Succeeded
[2025-02-14 15:36:27,162] [DXL_Communication .DXL_motor_4] [INFO]: rebootMotor : [ID:4] reboot Succeeded
[2025-02-14 15:36:27,178] [DXL_Communication .DXL_motor_5] [INFO]: rebootMotor : [ID:5] reboot Succeeded
[2025-02-14 15:36:27,215] [DXL_Communication .DXL_motor_6] [ERROR]: rebootMotor : ID:6 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 15:36:27,215] [DXL_Communication .DXL_motor_6] [INFO]: rebootMotor : [ID:6] reboot Succeeded
[2025-02-14 15:36:27,226] [DXL_Communication .DXL_motor_7] [INFO]: rebootMotor : [ID:7] reboot Succeeded
[2025-02-14 15:36:27,242] [DXL_Communication .DXL_motor_8] [INFO]: rebootMotor : [ID:8] reboot Succeeded
[2025-02-14 15:36:27,279] [DXL_Communication .DXL_motor_9] [ERROR]: rebootMotor : ID:9 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 15:36:27,279] [DXL_Communication .DXL_motor_9] [INFO]: rebootMotor : [ID:9] reboot Succeeded
[2025-02-14 15:36:27,290] [DXL_Communication .DXL_motor_10] [INFO]: rebootMotor : [ID:10] reboot Succeeded
[2025-02-14 15:36:27,306] [DXL_Communication .DXL_motor_11] [INFO]: rebootMotor : [ID:11] reboot Succeeded
[2025-02-14 15:36:27,343] [DXL_Communication .DXL_motor_12] [ERROR]: rebootMotor : ID:12 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 15:36:27,343] [DXL_Communication .DXL_motor_12] [INFO]: rebootMotor : [ID:12] reboot Succeeded
[2025-02-14 15:36:27,354] [DXL_Communication .DXL_motor_13] [INFO]: rebootMotor : [ID:13] reboot Succeeded
[2025-02-14 15:36:27,391] [DXL_Communication .DXL_motor_14] [ERROR]: rebootMotor : ID:14 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 15:36:27,391] [DXL_Communication .DXL_motor_14] [INFO]: rebootMotor : [ID:14] reboot Succeeded
[2025-02-14 15:36:28,654] [DXL_Communication] [WARNING]: updateMotorData : Failed: [TxRxResult] Incorrect status packet!
[2025-02-14 15:36:28,667] [DXL_Communication .DXL_motor_1] [INFO]: enableMotor : Motor1 is successfully armed
[2025-02-14 15:36:28,682] [DXL_Communication .DXL_motor_2] [INFO]: enableMotor : Motor2 is successfully armed
[2025-02-14 15:36:28,698] [DXL_Communication .DXL_motor_3] [INFO]: enableMotor : Motor3 is successfully armed
[2025-02-14 15:36:28,714] [DXL_Communication .DXL_motor_4] [INFO]: enableMotor : Motor4 is successfully armed
[2025-02-14 15:36:28,730] [DXL_Communication .DXL_motor_5] [INFO]: enableMotor : Motor5 is successfully armed
[2025-02-14 15:36:28,746] [DXL_Communication .DXL_motor_6] [INFO]: enableMotor : Motor6 is successfully armed
[2025-02-14 15:36:28,762] [DXL_Communication .DXL_motor_7] [INFO]: enableMotor : Motor7 is successfully armed
[2025-02-14 15:36:28,778] [DXL_Communication .DXL_motor_8] [INFO]: enableMotor : Motor8 is successfully armed
[2025-02-14 15:36:28,794] [DXL_Communication .DXL_motor_9] [INFO]: enableMotor : Motor9 is successfully armed
[2025-02-14 15:36:28,810] [DXL_Communication .DXL_motor_10] [INFO]: enableMotor : Motor10 is successfully armed
[2025-02-14 15:36:28,826] [DXL_Communication .DXL_motor_11] [INFO]: enableMotor : Motor11 is successfully armed
[2025-02-14 15:36:28,842] [DXL_Communication .DXL_motor_12] [INFO]: enableMotor : Motor12 is successfully armed
[2025-02-14 15:36:28,858] [DXL_Communication .DXL_motor_13] [INFO]: enableMotor : Motor13 is successfully armed
[2025-02-14 15:36:28,874] [DXL_Communication .DXL_motor_14] [INFO]: enableMotor : Motor14 is successfully armed
[2025-02-14 15:38:37,443] [DXL_Communication .DXL_motor_1] [INFO]: disableMotor : Motor1 disarmed SUCCESSFULLY
[2025-02-14 15:38:37,460] [DXL_Communication .DXL_motor_2] [INFO]: disableMotor : Motor2 disarmed SUCCESSFULLY
[2025-02-14 15:38:37,475] [DXL_Communication .DXL_motor_3] [INFO]: disableMotor : Motor3 disarmed SUCCESSFULLY
[2025-02-14 15:38:37,491] [DXL_Communication .DXL_motor_4] [INFO]: disableMotor : Motor4 disarmed SUCCESSFULLY
[2025-02-14 15:38:37,507] [DXL_Communication .DXL_motor_5] [INFO]: disableMotor : Motor5 disarmed SUCCESSFULLY
[2025-02-14 15:38:37,523] [DXL_Communication .DXL_motor_6] [INFO]: disableMotor : Motor6 disarmed SUCCESSFULLY
[2025-02-14 15:38:37,539] [DXL_Communication .DXL_motor_7] [INFO]: disableMotor : Motor7 disarmed SUCCESSFULLY
[2025-02-14 15:38:37,555] [DXL_Communication .DXL_motor_8] [INFO]: disableMotor : Motor8 disarmed SUCCESSFULLY
[2025-02-14 15:38:37,571] [DXL_Communication .DXL_motor_9] [INFO]: disableMotor : Motor9 disarmed SUCCESSFULLY
[2025-02-14 15:38:37,587] [DXL_Communication .DXL_motor_10] [INFO]: disableMotor : Motor10 disarmed SUCCESSFULLY
[2025-02-14 15:38:37,603] [DXL_Communication .DXL_motor_11] [INFO]: disableMotor : Motor11 disarmed SUCCESSFULLY
[2025-02-14 15:38:37,619] [DXL_Communication .DXL_motor_12] [INFO]: disableMotor : Motor12 disarmed SUCCESSFULLY
[2025-02-14 15:38:37,635] [DXL_Communication .DXL_motor_13] [INFO]: disableMotor : Motor13 disarmed SUCCESSFULLY
[2025-02-14 15:38:37,651] [DXL_Communication .DXL_motor_14] [INFO]: disableMotor : Motor14 disarmed SUCCESSFULLY
[2025-02-14 15:38:37,755] [DXL_Communication .DXL_motor_1] [DEBUG]: closeLog : Remove handler from DXL_Motor 1
[2025-02-14 15:38:37,756] [DXL_Communication .DXL_motor_2] [DEBUG]: closeLog : Remove handler from DXL_Motor 2
[2025-02-14 15:38:37,757] [DXL_Communication .DXL_motor_3] [DEBUG]: closeLog : Remove handler from DXL_Motor 3
[2025-02-14 15:38:37,757] [DXL_Communication .DXL_motor_4] [DEBUG]: closeLog : Remove handler from DXL_Motor 4
[2025-02-14 15:38:37,758] [DXL_Communication .DXL_motor_5] [DEBUG]: closeLog : Remove handler from DXL_Motor 5
[2025-02-14 15:38:37,758] [DXL_Communication .DXL_motor_6] [DEBUG]: closeLog : Remove handler from DXL_Motor 6
[2025-02-14 15:38:37,759] [DXL_Communication .DXL_motor_7] [DEBUG]: closeLog : Remove handler from DXL_Motor 7
[2025-02-14 15:38:37,759] [DXL_Communication .DXL_motor_8] [DEBUG]: closeLog : Remove handler from DXL_Motor 8
[2025-02-14 15:38:37,760] [DXL_Communication .DXL_motor_9] [DEBUG]: closeLog : Remove handler from DXL_Motor 9
[2025-02-14 15:38:37,760] [DXL_Communication .DXL_motor_10] [DEBUG]: closeLog : Remove handler from DXL_Motor 10
[2025-02-14 15:38:37,761] [DXL_Communication .DXL_motor_11] [DEBUG]: closeLog : Remove handler from DXL_Motor 11
[2025-02-14 15:38:37,761] [DXL_Communication .DXL_motor_12] [DEBUG]: closeLog : Remove handler from DXL_Motor 12
[2025-02-14 15:38:37,762] [DXL_Communication .DXL_motor_13] [DEBUG]: closeLog : Remove handler from DXL_Motor 13
[2025-02-14 15:38:37,762] [DXL_Communication .DXL_motor_14] [DEBUG]: closeLog : Remove handler from DXL_Motor 14
[2025-02-14 15:38:37,764] [DXL_Communication] [INFO]: closeHandler : Close port
[2025-02-18 15:15:17,098] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to open the port
[2025-02-18 15:15:17,108] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to change the baudrate
[2025-02-18 15:15:17,141] [DXL_Communication .DXL_motor_1] [INFO]: pingMotor : [ID:001] ping Succeeded. Dynamixel model number : 1090
[2025-02-18 15:15:17,173] [DXL_Communication .DXL_motor_2] [INFO]: pingMotor : [ID:002] ping Succeeded. Dynamixel model number : 1060
[2025-02-18 15:15:17,205] [DXL_Communication .DXL_motor_3] [INFO]: pingMotor : [ID:003] ping Succeeded. Dynamixel model number : 1090
[2025-02-18 15:15:17,237] [DXL_Communication .DXL_motor_4] [INFO]: pingMotor : [ID:004] ping Succeeded. Dynamixel model number : 1090
[2025-02-18 15:15:17,269] [DXL_Communication .DXL_motor_5] [INFO]: pingMotor : [ID:005] ping Succeeded. Dynamixel model number : 1060
[2025-02-18 15:15:17,301] [DXL_Communication .DXL_motor_6] [INFO]: pingMotor : [ID:006] ping Succeeded. Dynamixel model number : 1090
[2025-02-18 15:15:17,333] [DXL_Communication .DXL_motor_7] [INFO]: pingMotor : [ID:007] ping Succeeded. Dynamixel model number : 1090
[2025-02-18 15:15:17,365] [DXL_Communication .DXL_motor_8] [INFO]: pingMotor : [ID:008] ping Succeeded. Dynamixel model number : 1060
[2025-02-18 15:15:17,397] [DXL_Communication .DXL_motor_9] [INFO]: pingMotor : [ID:009] ping Succeeded. Dynamixel model number : 1090
[2025-02-18 15:15:17,429] [DXL_Communication .DXL_motor_10] [INFO]: pingMotor : [ID:010] ping Succeeded. Dynamixel model number : 1090
[2025-02-18 15:15:17,461] [DXL_Communication .DXL_motor_11] [INFO]: pingMotor : [ID:011] ping Succeeded. Dynamixel model number : 1060
[2025-02-18 15:15:17,493] [DXL_Communication .DXL_motor_12] [INFO]: pingMotor : [ID:012] ping Succeeded. Dynamixel model number : 1090
[2025-02-18 15:15:17,525] [DXL_Communication .DXL_motor_13] [INFO]: pingMotor : [ID:013] ping Succeeded. Dynamixel model number : 1090
[2025-02-18 15:15:17,557] [DXL_Communication .DXL_motor_14] [INFO]: pingMotor : [ID:014] ping Succeeded. Dynamixel model number : 1090
[2025-02-18 15:15:17,573] [DXL_Communication .DXL_motor_1] [INFO]: rebootMotor : [ID:1] reboot Succeeded
[2025-02-18 15:15:17,589] [DXL_Communication .DXL_motor_2] [INFO]: rebootMotor : [ID:2] reboot Succeeded
[2025-02-18 15:15:17,626] [DXL_Communication .DXL_motor_3] [ERROR]: rebootMotor : ID:3 reboot Error: [TxRxResult] There is no status packet!
[2025-02-18 15:15:17,626] [DXL_Communication .DXL_motor_3] [INFO]: rebootMotor : [ID:3] reboot Succeeded
[2025-02-18 15:15:17,637] [DXL_Communication .DXL_motor_4] [INFO]: rebootMotor : [ID:4] reboot Succeeded
[2025-02-18 15:15:17,653] [DXL_Communication .DXL_motor_5] [INFO]: rebootMotor : [ID:5] reboot Succeeded
[2025-02-18 15:15:17,690] [DXL_Communication .DXL_motor_6] [ERROR]: rebootMotor : ID:6 reboot Error: [TxRxResult] There is no status packet!
[2025-02-18 15:15:17,690] [DXL_Communication .DXL_motor_6] [INFO]: rebootMotor : [ID:6] reboot Succeeded
[2025-02-18 15:15:17,701] [DXL_Communication .DXL_motor_7] [INFO]: rebootMotor : [ID:7] reboot Succeeded
[2025-02-18 15:15:17,717] [DXL_Communication .DXL_motor_8] [INFO]: rebootMotor : [ID:8] reboot Succeeded
[2025-02-18 15:15:17,754] [DXL_Communication .DXL_motor_9] [ERROR]: rebootMotor : ID:9 reboot Error: [TxRxResult] There is no status packet!
[2025-02-18 15:15:17,754] [DXL_Communication .DXL_motor_9] [INFO]: rebootMotor : [ID:9] reboot Succeeded
[2025-02-18 15:15:17,765] [DXL_Communication .DXL_motor_10] [INFO]: rebootMotor : [ID:10] reboot Succeeded
[2025-02-18 15:15:17,781] [DXL_Communication .DXL_motor_11] [INFO]: rebootMotor : [ID:11] reboot Succeeded
[2025-02-18 15:15:17,818] [DXL_Communication .DXL_motor_12] [ERROR]: rebootMotor : ID:12 reboot Error: [TxRxResult] There is no status packet!
[2025-02-18 15:15:17,819] [DXL_Communication .DXL_motor_12] [INFO]: rebootMotor : [ID:12] reboot Succeeded
[2025-02-18 15:15:17,829] [DXL_Communication .DXL_motor_13] [INFO]: rebootMotor : [ID:13] reboot Succeeded
[2025-02-18 15:15:17,866] [DXL_Communication .DXL_motor_14] [ERROR]: rebootMotor : ID:14 reboot Error: [TxRxResult] There is no status packet!
[2025-02-18 15:15:17,866] [DXL_Communication .DXL_motor_14] [INFO]: rebootMotor : [ID:14] reboot Succeeded
[2025-02-18 15:15:19,129] [DXL_Communication] [WARNING]: updateMotorData : Failed: [TxRxResult] Incorrect status packet!
[2025-02-18 15:15:19,141] [DXL_Communication .DXL_motor_1] [INFO]: enableMotor : Motor1 is successfully armed
[2025-02-18 15:15:19,157] [DXL_Communication .DXL_motor_2] [INFO]: enableMotor : Motor2 is successfully armed
[2025-02-18 15:15:19,173] [DXL_Communication .DXL_motor_3] [INFO]: enableMotor : Motor3 is successfully armed
[2025-02-18 15:15:19,189] [DXL_Communication .DXL_motor_4] [INFO]: enableMotor : Motor4 is successfully armed
[2025-02-18 15:15:19,205] [DXL_Communication .DXL_motor_5] [INFO]: enableMotor : Motor5 is successfully armed
